,Unnamed: 0.1,Unnamed: 0,Unnamed,Unnamed: 2,0,Unnamed.69,Unnamed.70,Unnamed: 6,2,0.2,Unnamed.34,Unnamed.35,Unnamed.71,Unnamed: 12,6,2.2,0.1,Unnamed.1,Unnamed.36,Unnamed.72,Unnamed: 19,11,5,1,Unnamed.2,Unnamed.37,Unnamed.73,Unnamed: 26,16,8,2.1,Unnamed.3,Unnamed.38,Unnamed.74,Unnamed: 33,21,11.2,3,Unnamed.4,Unnamed.39,Unnamed.75,Unnamed: 40,26,14,4,Unnamed.5,Unnamed.40,Unnamed.76,Unnamed: 47,31,17,5.1,Unnamed.6,Unnamed.41,Unnamed.77,Unnamed: 54,36,20,6.1,Unnamed.7,Unnamed.42,Unnamed.78,Unnamed: 61,41,23,7,Unnamed.8,Unnamed.43,Unnamed.79,Unnamed: 68,46,26.2,8.1,Unnamed.9,Unnamed.44,Unnamed.80,Unnamed: 75,51,29,9,Unnamed.10,Unnamed.45,Unnamed.81,Unnamed: 82,56,32,10,Unnamed.11,Unnamed.46,Unnamed.82,Unnamed: 89,61,35,11.1,Unnamed.12,Unnamed.47,Unnamed.83,Unnamed: 96,66,38,12,Unnamed.13,Unnamed.48,Unnamed.84,Unnamed: 103,71,41.1,13,Unnamed.14,Unnamed.49,Unnamed.85,Unnamed: 110,76,44,14.1,Unnamed.15,Unnamed.50,Unnamed.86,Unnamed: 117,81,47,15,Unnamed.16,Unnamed.51,Unnamed.87,Unnamed: 124,86,50,16.1,Unnamed.17,Unnamed.52,Unnamed.88,Unnamed: 131,91,53,17.1,Unnamed.18,Unnamed.53,Unnamed.89,Unnamed: 138,96,56.1,18,Unnamed.19,Unnamed.54,Unnamed.90,Unnamed: 145,101,59,19,Unnamed.20,Unnamed.55,Unnamed.91,Unnamed: 152,106,62,20.1,Unnamed.21,Unnamed.56,Unnamed.92,Unnamed: 159,111,65,21.1,Unnamed.22,Unnamed.57,Unnamed.93,Unnamed: 166,116,68,22,Unnamed.23,Unnamed.58,Unnamed.94,Unnamed: 173,121,71.1,23.1,Unnamed.24,Unnamed.59,Unnamed.95,Unnamed: 180,126,74,24,Unnamed.25,Unnamed.60,Unnamed.96,Unnamed: 187,131,77,25,Unnamed.26,Unnamed.61,Unnamed.97,Unnamed: 194,136,80,26.1,Unnamed.27,Unnamed.62,Unnamed.98,Unnamed: 201,141,83,27,Unnamed.28,Unnamed.63,Unnamed.99,Unnamed: 208,146,86.1,28,Unnamed.29,Unnamed.64,Unnamed.100,Unnamed: 215,151,89,29.1,Unnamed.30,Unnamed.65,Unnamed.101,Unnamed: 222,156,92,30,Unnamed.31,Unnamed.66,Unnamed.102,Unnamed: 229,161,95,31.1,Unnamed.32,Unnamed.67,Unnamed.103,Unnamed: 236,166,98,32.1,Unnamed.33,Unnamed.68,Unnamed.104,Unnamed: 243,171,101.1,33,Plate,information
14,14,14,14,14,H,-0.3018606897797528,-0.29898834910160116,-0.2968340935929874,-0.3066479242433388,-0.2958766467002702,-0.30042451944067694,-0.2958766467002702,-0.299706434271139,-0.31406813766189723,-0.29827026393206324,-0.2908500505135048,-0.2927649442989393,-0.2896532418976083,-0.29731281703934603,-0.2867809012194567,-0.2977915404857046,-0.30210005150293207,-0.30162132805657343,-0.3064085625201595,-0.33249899034670355,-0.3351319693016759,-0.27792451746182245,3.168405572873778,2.9295225731408343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,15,15,15,I,-0.30066388116385623,-0.29061068879032553,-0.3126319673228214,-0.2927649442989393,-0.29228622085258066,-0.2980309022088839,-0.2975521787625253,-0.2937223911916565,-0.2918074974062221,-0.28366919881812575,-0.30305749839564927,-0.2860628160499188,-0.294919199807553,-0.2953979232539116,-0.3047330304579044,-0.29013196534396696,-0.2970734553161667,-0.287020262942636,-0.2975521787625253,-0.29061068879032553,-0.30305749839564927,-0.2819936667558707,3.1533257843134823,3.162660891517475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,16,16,16,J,-0.2946798380843737,-0.30162132805657343,-0.2970734553161667,-0.30712664768969744,-0.3035362218420079,-0.29420111463801507,-0.2886957950048911,-0.3181372869559454,-0.2879777098353532,-0.30066388116385623,-0.28319047537176717,-0.30281813667247,-0.3037755835651872,-0.2980309022088839,-0.2980309022088839,-0.30042451944067694,-0.2937223911916565,-0.30210005150293207,-0.29061068879032553,-0.30042451944067694,-0.30090324288703557,-0.27481281506049154,3.2380598343189555,2.921384274552738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,17,17,17,K,-0.3025787749492907,-0.29444047636119436,-0.30832345630559393,-0.2961160084234495,-0.2956372849770909,-0.30090324288703557,-0.29420111463801507,-0.2977915404857046,-0.3143074993850765,-0.2985096256552425,-0.31191388215328353,-0.305211753904263,-0.3018606897797528,-0.2965947318698081,-0.30736600941287673,-0.2889351567280704,-0.3025787749492907,-0.2977915404857046,-0.30042451944067694,-0.28247239020222925,-0.2956372849770909,-0.27361600644459505,3.0752938625570296,2.976437470883978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,18,18,18,L,-0.2951585615307323,-0.3085628180287732,-0.3078447328592353,-0.3054511156274423,-0.30114260461021486,-0.30042451944067694,-0.32268515969635214,-0.30712664768969744,-0.30162132805657343,-0.30042451944067694,-0.310717073537387,-0.2980309022088839,-0.29061068879032553,-0.2987489873784218,-0.2863021777730981,-0.29324366774529786,-0.2977915404857046,-0.2939617529148358,-0.2956372849770909,-0.2977915404857046,-0.31287132904600073,-0.2733766447214157,3.2617566449137065,2.8213310742637896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,19,19,19,M,-0.29731281703934603,-0.31047771181420764,-0.31047771181420764,-0.29994579599431836,-0.30832345630559393,-0.2975521787625253,-0.3056904773506216,-0.2968340935929874,-0.3143074993850765,-0.30329686011882856,-0.3054511156274423,-0.28845643328171183,-0.30210005150293207,-0.2860628160499188,-0.3035362218420079,-0.30018515771749765,-0.30066388116385623,-0.294919199807553,-0.30233941322611135,-0.3025787749492907,-0.30712664768969744,-0.26787132508829176,3.056623648149044,3.0087513035131837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,20,20,20,N,-0.307605371136056,-0.30616920079698023,-0.29132877395986345,-0.30018515771749765,-0.3047330304579044,-0.3047330304579044,-0.30018515771749765,-0.29228622085258066,-0.29731281703934603,-0.2987489873784218,-0.3049723921810837,-0.30952026492149043,-0.29731281703934603,-0.30305749839564927,-0.2956372849770909,-0.30975962664466977,-0.2968340935929874,-0.29922771082478045,-0.29731281703934603,-0.31311069076918,-0.294919199807553,-0.2839085605413051,3.1717566369982886,3.258405580789196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,21,21,21,O,-0.30832345630559393,-0.3037755835651872,-0.3341745224089586,-0.3044936687347251,-0.3056904773506216,-0.30042451944067694,-0.294919199807553,-0.2970734553161667,-0.29898834910160116,-0.31191388215328353,-0.30281813667247,-0.30425430701154577,-0.30736600941287673,-0.2963553701466288,-0.3066479242433388,-0.29252558257575995,-0.24848302551076826,-0.3231638831427107,-0.3047330304579044,-0.30114260461021486,-0.30425430701154577,-0.2774457940154639,2.850772566214844,2.8045757536412386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,22,22,22,P,-0.307605371136056,-0.310717073537387,-0.3068872859665181,-0.3126319673228214,-0.2980309022088839,-0.31478622283143515,-0.3088021797519525,-0.31670111661686956,-0.30329686011882856,-0.3214883510804556,-0.31095643526056627,-0.3047330304579044,-0.30138196633339415,-0.30808409458241465,-0.2965947318698081,-0.3059298390738009,-0.3054511156274423,-0.30138196633339415,-0.3044936687347251,-0.30616920079698023,-0.299706434271139,-0.2896532418976083,3.5865705032680206,3.3072353723177743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,23,23,23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,24,24,24,Assay,ID,,,,,,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,25,25,25,Assay,Started,,,,,,6/29/2023,3,26,11,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,26,26,26,Assay,Finished,,,,,,6/29/2023,3,28,01,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,27,27,27,Assay,Exported,,,,,,6/29/2023,3,28,01,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
