,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
10,D,0.16407535051304142,0.14678467925119448,0.12976815226756483,0.16209759536304535,0.17010652463382156,0.16869663977441843,0.17831127124618157,0.19742304378475758,0.16254797524868803,0.11815618391164721,0.18232552674864885,0.17560899193232551,0.17251507793530196,0.09113339077308687,0.17478655909767368,0.1816205843189473,0.17455157828777315,0.1337040808333986,0.16329208114670635,0.14878201613534894,0.16092269131354273,0.16423200438630844,0.0024281350356387564,0.6557726952298896,,,,,,,,,,,
11,E,0.16209759536304535,0.1600806767447325,0.12914153677449675,0.16791337040808335,0.16654264901699695,0.1430837314952612,0.18120936790162137,0.18510613299913842,0.15432364690216965,0.17410119840213048,0.13505522049032662,0.16229341270462913,0.15849455627790396,0.1678742069397666,0.1411451398135819,0.16407535051304142,0.15551813268583065,0.1590820083026553,0.14809665543980574,0.18618312837784914,0.15448030077543667,0.1281624500665779,0.000881178037126968,0.5713754210072844,,,,,,,,,,,
12,F,0.1642711678546252,0.14688258792198636,0.17030234197540534,0.15902326310018014,0.1732396020991619,0.15561604135662255,0.15739797916503487,0.18132685830657164,0.12716378162450068,0.15931698911255582,0.16456489386700085,0.1832458682540926,0.17813503563875616,0.16838333202788439,0.18348084906399312,0.17744967494321298,0.15475444505365396,0.14153677449674942,0.1482337275789144,0.14829247278138952,0.174179525338764,0.1536187044724681,0.0007832693663350827,0.5077739484608756,,,,,,,,,,,
13,G,0.16049189316205842,0.15884702749275476,0.1552439884076134,0.18557609461893945,0.14968277590663429,0.18024986292786088,0.16636641340957156,0.16830500509125088,0.17184929897391713,0.16734550011749041,0.13707213910863947,0.19092190804417639,0.1471175687318869,0.17353332811153757,0.1425941881413018,0.04678076290436281,0.1501919009947521,0.15869037361948773,0.12553849768935538,0.1563405655204825,0.16293960993185558,0.16252839351452963,0.0012728127202945093,0.5517349416464322,,,,,,,,,,,
14,H,0.15303125244771676,0.1563209837863241,0.17014568810213831,0.15434322863632804,0.17024359677293022,0.12968982533093132,0.17535442938826662,0.16464322080363436,0.09814365160178586,0.1694994908749119,0.1690491109892692,0.15851413801206235,0.17004777943134644,0.1625675569828464,0.1816989112555808,0.1642711678546252,0.1518171849298974,0.14230046212892614,0.14946737683089215,0.01981671496827759,0.021441998903422885,0.17000861596302969,0.0033680582752408554,0.7756324900133156,,,,,,,,,,,
15,I,0.1401268896373463,0.1681287694838255,0.1652894180308608,0.1666601394219472,0.1385799326388345,0.18212970940706508,0.14143886582595755,0.14306414976110285,0.17488446776846558,0.17124226521500743,0.16158847027492754,0.18402913762042766,0.18023028119370252,0.1875146863006188,0.14866452573039868,0.18095480535756248,0.17116393827837392,0.19417247591446699,0.18653559959269994,0.1629200281976972,0.19540612516644473,0.3047309469726639,0.0032309861361322157,0.6666797211561056,,,,,,,,,,,
16,J,0.1591603352392888,0.17997571864964362,0.17797838176548916,0.1564972193937495,0.144317380747239,0.17611811702044333,0.19286049972585573,0.11386778413096264,0.18960993185556513,0.17132059215164094,0.17944701182736744,0.1507989347536618,0.1928800814600141,0.16826584162293412,0.15857288321453747,0.18308921438082557,0.17983864651053497,0.1711051930758988,0.17228009712540143,0.17130101041748258,0.19566068771050366,0.14905616041356623,0.004014255502467298,0.8314012688963734,,,,,,,,,,,
17,K,0.15473486331949557,0.17308294822589487,0.1719667893788674,0.15630140205216575,0.14251586120466828,0.1643690765254171,0.1635074802224485,0.18187514686300618,0.16885329364768545,0.15587060390068144,0.16893162058431896,0.15066186261455314,0.16711051930758988,0.1730633664917365,0.18733845069319338,0.18966867705804025,0.16940158220412,0.17897705020756638,0.16385995143729928,0.18753426803477716,0.14333829403932014,0.14936946816010027,0.0028393514529646744,0.7505678702905929,,,,,,,,,,,
18,L,0.1462755541630767,0.14482650583535678,0.1694799091407535,0.145668520404167,0.15796584945562778,0.12109344403540377,0.04448970000783269,0.14972193937495104,0.16096185478185948,0.06066421242265215,0.16634683167541317,0.1607072922378006,0.15986527766899036,0.1596694603274066,0.17586355447638444,0.1510534972977207,0.1742578522753975,0.15379494007989347,0.1662489230046213,0.13997023576407927,0.11938983316362498,0.16662097595363046,0.005561212500979087,1.0,,,,,,,,,,,
19,M,0.14439570768387247,0.15340330539672595,0.1582204119996867,0.16327249941254798,0.17464948695856505,0.16196052322393673,0.15986527766899036,0.16252839351452963,0.15124931463930447,0.1633312446150231,0.16409493224719982,0.1719667893788674,0.18344168559567636,0.17572648233727578,0.16944074567243675,0.16587687005561214,0.1627242108561134,0.14492441450614865,0.1407926685987311,0.16047231142790006,0.16062896530116708,0.16793295214224171,0.005052087412861283,0.9993538027727735,,,,,,,,,,,
20,N,0.16049189316205842,0.1198793765175844,0.15391243048484374,0.15209132920811466,0.1571042531526592,0.13237252291062895,0.17795880003133077,0.1643690765254171,0.09920106524633822,0.1316675804809274,0.17253465966946033,0.1437103469883293,0.1820513824704316,0.1770776219942038,0.1678742069397666,0.14392574606407144,0.17186888070807552,0.13765959113339077,0.15473486331949557,0.1662489230046213,0.18038693506696954,0.15551813268583065,0.003838019895041905,0.8308921438082557,,,,,,,,,,,
21,O,0.1420654813190256,0.1395981828150701,0.15332497846009244,0.14077308686457274,0.146863006187828,0.15637972898879926,0.15373619487741835,0.15894493616354666,0.1552439884076134,0.170439414114514,0.18132685830657164,0.17662724210856112,0.16039398449126654,0.18120936790162137,0.14968277590663429,0.17662724210856112,0.16720842797838176,0.1401856348398214,0.14547270306258323,0.17218218845460953,0.16534816323333595,0.15792668598731105,0.003328894806924101,0.7811741207801363,,,,,,,,,,,
22,P,0.1324312681131041,0.13863867784130962,0.0696718101355056,0.13975483668833713,0.14748962168089605,0.12455941098143651,0.15015273752643535,0.10625048954335396,0.1312367823294431,0.014764627555416307,0.12391321375421008,0.14913448735019974,0.16105976345265136,0.1653873267016527,0.16969530821649564,0.14613848202396804,0.14927155948930837,0.1341348789848829,0.15577269522988957,0.14100806767447324,0.16826584162293412,0.1312367823294431,0.002095245554946346,0.6865747630610167,,,,,,,,,,,
23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Assay,ID,,,,,,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Assay,Started,,,,,,7/7/2023,5,49,50,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,Assay,Finished,,,,,,7/7/2023,5,51,37,PM,,,,,,,,,,,,,,,,,,,,,,,,
27,Assay,Exported,,,,,,7/7/2023,5,51,37,PM,,,,,,,,,,,,,,,,,,,,,,,,
28,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
51,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
60,A,UNK1,,,UNK17,,UNK33,,UNK49,,UNK65,,UNK81,,UNK97,,UNK113,UNK129,UNK145,UNK161,UNK177,UNK193,UNK209,UNK225,UNK241,UNK257,UNK273,UNK289,UNK305,UNK321,UNK337,UNK353,UNK369,,,
61,B,UNK2,,,UNK18,,UNK34,,UNK50,,UNK66,,UNK82,,UNK98,,UNK114,UNK130,UNK146,UNK162,UNK178,UNK194,UNK210,UNK226,UNK242,UNK258,UNK274,UNK290,UNK306,UNK322,UNK338,UNK354,UNK370,,,
62,C,UNK3,,,UNK19,,UNK35,,UNK51,,UNK67,,UNK83,,UNK99,,UNK115,UNK131,UNK147,UNK163,UNK179,UNK195,UNK211,UNK227,UNK243,UNK259,UNK275,UNK291,UNK307,UNK323,UNK339,UNK355,UNK371,,,
63,D,UNK4,,,UNK20,,UNK36,,UNK52,,UNK68,,UNK84,,UNK100,UNK116,UNK132,UNK148,UNK164,UNK180,UNK196,UNK212,UNK228,UNK244,UNK260,UNK276,UNK292,UNK308,UNK324,UNK340,UNK356,UNK372,,,,
64,E,UNK5,,,UNK21,,UNK37,,UNK53,,UNK69,,UNK85,,UNK101,UNK117,UNK133,UNK149,UNK165,UNK181,UNK197,UNK213,UNK229,UNK245,UNK261,UNK277,UNK293,UNK309,UNK325,UNK341,UNK357,UNK373,,,,
65,F,UNK6,,,UNK22,,UNK38,,UNK54,,UNK70,,UNK86,,UNK102,UNK118,UNK134,UNK150,UNK166,UNK182,UNK198,UNK214,UNK230,UNK246,UNK262,UNK278,UNK294,UNK310,UNK326,UNK342,UNK358,UNK374,,,,
66,G,UNK7,,,UNK23,,UNK39,,UNK55,,UNK71,,UNK87,,UNK103,UNK119,UNK135,UNK151,UNK167,UNK183,UNK199,UNK215,UNK231,UNK247,UNK263,UNK279,UNK295,UNK311,UNK327,UNK343,UNK359,UNK375,,,,
67,H,UNK8,,,UNK24,,UNK40,,UNK56,,UNK72,,UNK88,,UNK104,UNK120,UNK136,UNK152,UNK168,UNK184,UNK200,UNK216,UNK232,UNK248,UNK264,UNK280,UNK296,UNK312,UNK328,UNK344,UNK360,UNK376,,,,
68,I,UNK9,,,UNK25,,UNK41,,UNK57,,UNK73,,UNK89,,UNK105,UNK121,UNK137,UNK153,UNK169,UNK185,UNK201,UNK217,UNK233,UNK249,UNK265,UNK281,UNK297,UNK313,UNK329,UNK345,UNK361,UNK377,,,,
69,J,UNK10,,UNK26,,UNK42,,UNK58,,UNK74,,UNK90,,UNK106,UNK122,UNK138,UNK154,UNK170,UNK186,UNK202,UNK218,UNK234,UNK250,UNK266,UNK282,UNK298,UNK314,UNK330,UNK346,UNK362,UNK378,,,,,
70,K,UNK11,,UNK27,,UNK43,,UNK59,,UNK75,,UNK91,,UNK107,UNK123,UNK139,UNK155,UNK171,UNK187,UNK203,UNK219,UNK235,UNK251,UNK267,UNK283,UNK299,UNK315,UNK331,UNK347,UNK363,UNK379,,,,,
71,L,UNK12,,UNK28,,UNK44,,UNK60,,UNK76,,UNK92,,UNK108,UNK124,UNK140,UNK156,UNK172,UNK188,UNK204,UNK220,UNK236,UNK252,UNK268,UNK284,UNK300,UNK316,UNK332,UNK348,UNK364,UNK380,,,,,
72,M,UNK13,,UNK29,,UNK45,,UNK61,,UNK77,,UNK93,,UNK109,UNK125,UNK141,UNK157,UNK173,UNK189,UNK205,UNK221,UNK237,UNK253,UNK269,UNK285,UNK301,UNK317,UNK333,UNK349,UNK365,UNK381,,,,,
73,N,UNK14,,UNK30,,UNK46,,UNK62,,UNK78,,UNK94,,UNK110,UNK126,UNK142,UNK158,UNK174,UNK190,UNK206,UNK222,UNK238,UNK254,UNK270,UNK286,UNK302,UNK318,UNK334,UNK350,UNK366,UNK382,,,,,
74,O,UNK15,,UNK31,,UNK47,,UNK63,,UNK79,,UNK95,,UNK111,UNK127,UNK143,UNK159,UNK175,UNK191,UNK207,UNK223,UNK239,UNK255,UNK271,UNK287,UNK303,UNK319,UNK335,UNK351,UNK367,UNK383,,,,,
75,P,UNK16,,UNK32,,UNK48,,UNK64,,UNK80,,UNK96,,UNK112,UNK128,UNK144,UNK160,UNK176,UNK192,UNK208,UNK224,UNK240,UNK256,UNK272,UNK288,UNK304,UNK320,UNK336,UNK352,UNK368,UNK384,,,,,
76,UNK,-,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,No,calculations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Auto,export,parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Export,format,,,,Plate2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Include,basic,assay,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Place,assay,information,at,,,,End,of,file,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Include,basic,plate,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Place,plate,information,at,,,,Beginning,of,plate,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Include,protocol,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Protocol,info,level,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Include,error,and,warning,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Include,background,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Add,plate,number,to,the,file,name,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
90,Each,plate,to,separate,file,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Field,separator,to,use,,,,System,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,File,name,format,,,,C,\Users\HTSF,User\Desktop\PMM2,Screen\4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Plate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Group,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Label,,,,Pingping,US,LUM,384,(cps)(1),,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Pingping,US,LUM,384,(cps),,,,7000023,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Measurement,height,,,,0,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Measurement,time,,,,0.1,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,CT,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Aperture,,,,384,Plate,US,Luminescence,aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Last,edited,,,,5/17/2023,12,23,27,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Last,edited,by,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Factory,preset,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,384,Plate,US,Luminescence,aperture,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Height,,,,4.2,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Diameter,,,,3.7,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Description,,,,Can,also,be,used,in,96,plate,,,,,,,,,,,,,,,,,,,,,,,,,
112,Last,edited,,,,1/28/2020,2,54,35,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Last,edited,by,,,,Installation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Factory,preset,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Serial,number,,,,1040181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Nickname,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Normalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Assay,notifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,WARNING,,Warning,while,loading,plate.,Stacker,out,of,plates.,Plate,1,Plate,Repeat,1,Well,P01,,,,,,,,,,,,,,,,,,,
121,Exported,with,EnVision,Workstation,version,1.14.3049.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
