,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
10,10,D,-0.10397169153916205,-0.08159612958838026,-0.05051896021229447,-0.15104324408747327,-0.10968989070436182,-0.1544410146059253,-0.14665100414898652,-0.22173344536160977,-0.13612620278695214,-0.11184457444777039,-0.15361229008922975,-0.21584950129307084,-0.170766887584829,-0.24104272660061773,-0.12344671768150907,-0.23457867537039187,-0.10388881908749248,-0.290766197602355,-0.10670648244425757,-0.17234146416655077,-0.08416517559013674,-0.19794905173244542,-0.6843274705811052,6.463918720628642,,,,,,,,,,,
11,11,E,-0.19919213850748888,-0.17300444377990729,-0.12104341658309176,-0.1607393209328121,-0.060629399315981075,-0.0695796240962937,-0.21957876161820114,-0.2019269294125844,-0.16471719861295106,-0.16040783112613377,-0.13214832510681307,-0.15626420854265566,-0.1746618928132985,-0.1617337903528468,-0.20615342444773208,-0.14267312646884744,-0.14797696337569943,-0.27850107475525976,-0.17590497958834195,-0.045463740660451224,-0.2301864354319051,-0.13678918240030866,-0.719962624799017,3.467250868257277,,,,,,,,,,,
12,12,F,-0.03029808200492137,-0.19098776579220222,-0.1386952487887085,-0.21120864399957537,-0.14797696337569943,-0.2493299717675739,-0.14225876421049968,-0.14515930001893435,-0.21228598587127967,-0.23955102247056562,-0.07579505797151093,-0.19894352115248012,-0.15576697383263832,-0.1366234374969695,-0.1690265660997682,-0.20665065915774944,-0.3564840517763177,-0.1861811635953676,-0.1836949900452807,-0.23656761421046135,-0.12286661051982213,-0.16852933138975085,-0.7085262264686174,4.787243278450061,,,,,,,,,,,
13,13,G,-0.10471754360418803,-0.13049087607342186,-0.23308697124033975,-0.11814288077465708,-0.22289365968498362,-0.06394429738276353,-0.12535278406990902,-0.08209336429839763,-0.09311540037044937,-0.14789409092402997,-0.17109837739150732,-0.06999398635464159,-0.04322618446537307,-0.22952345581854858,-0.16305974957955982,-0.11234180915778774,-0.24485485937741758,-0.2242196189116966,-0.3564011793246481,-0.17772817352507234,-0.1508774991841341,-0.13770077936867378,-0.7353769008095555,2.6797139600414286,,,,,,,,,,,
14,14,H,-0.14201014685549107,-0.15759016776936868,-0.11358489593283119,-0.19181649030889777,-0.0960988086305536,-0.16778347932472487,-0.10960701825269224,-0.26532435493979944,-0.13305992207517833,-0.1652144333229684,-0.16272825977288152,-0.4319808552472888,-0.2172583329714534,-0.08441379294514535,-0.17441327545828977,-0.19181649030889777,-0.1194688400013701,-0.19463415366566297,-0.23979963982557428,-0.20142969470256702,-0.1184743705813354,-0.5040798881998078,-0.716730599183904,4.629039768212867,,,,,,,,,,,
15,15,I,-0.10289434966745765,-0.11201031935110956,-0.15145760634582103,-0.07339175687309361,-0.3822573842455515,-0.189330316758811,-0.1544410146059253,-0.17648508675002889,-0.08449666539681494,-0.17176135700486383,-0.19090489334053265,-0.2518990177693303,-0.11714841135462238,-0.07140281803302408,-0.06170674118768536,-0.18841871979044575,-0.30435727967616316,-0.17805966333175052,-0.1921479801155761,-0.2095511949661841,-0.3140533565215019,-0.12336384522983948,-0.7342166864861817,2.839906409118692,,,,,,,,,,,
16,16,J,-0.15013164711910812,-0.17888838784844618,-0.0985849821806405,-0.314219101424841,-0.12841906478168286,-0.11341915102949204,-0.07952431829664115,-0.16314262203122928,-0.12104341658309176,-0.16363985674124676,-0.14855707053738637,-0.21187162361293183,-0.1194688400013701,-0.4236936100803325,-0.11051861522105737,-0.15601559118764705,-0.1279218300716655,-0.12104341658309176,-0.12004894716305704,-0.23723059382381786,-0.10471754360418803,-0.20888821535282764,-0.6861506645178357,7.8398500356983805,,,,,,,,,,,
17,17,K,-0.07985580810331946,-0.05872333292758112,-0.3264842242719362,-0.16960667326145515,-0.16090506583615113,-0.16678900990469006,-0.16844645893808127,-0.17449614790995935,-0.07836410397326728,-0.14980015731242982,-0.20930257761117543,-0.1746618928132985,-0.14118142233879538,-0.32847316311200575,-0.11739702870963112,-0.25513104338444326,-0.12767321271665677,-0.07745250700490215,-0.21344620019465355,-0.10819818657430963,-0.19156787295388916,-0.23607037950044402,-0.7173935787972606,4.754674404943923,,,,,,,,,,,
18,18,L,-0.021679347031286825,-0.12643012594161332,-0.05060183266396405,-0.17109837739150732,-0.18054583688183742,-0.15203771350750797,-0.0888060328836322,-0.205407572382706,-0.12866768213669147,-0.22347376684667056,-0.18991042392049792,-0.21328045529131437,-0.16803209667973348,-0.19015904127550656,-0.1998551181208454,-0.12783895761999592,-0.21427492471134915,-0.16223102506286416,-0.22148482800660102,-0.1498830297640994,-0.17756242862173316,-0.23341846104701802,-0.7290785944826689,3.522692538424214,,,,,,,,,,,
19,19,M,-0.09924796179399702,-0.17192710190820287,-0.10811531412264018,-0.12626438103827428,-0.18419222475529806,-0.13480024356023912,-0.12270086561648309,-0.14300461627552577,-0.09236954830542327,-0.16438570880627273,-0.17764530107340276,-0.1251041667149004,-0.23681623156547005,-0.15145760634582103,-0.3912076090258642,-0.1484741980857169,-0.09585019127554499,-0.05640290428083338,-0.20383299580098435,-0.17375029584493326,-0.24692667066915658,-0.15170622370082978,-0.7324763650011209,3.2774729539339797,,,,,,,,,,,
20,20,N,-0.07529782326149358,-0.17018678042314206,-0.05963492989594625,-0.16604315783966409,-0.2378107009855048,-0.1494686675057516,-0.18178892365688087,-0.30957824413134555,-0.1914850005022196,-0.3463736126726311,-0.13919248349872584,-0.6820070419343576,-0.2528934871893651,-0.14408195814723007,-0.1721757192632116,-0.20093245999254966,-0.09734189540559705,-0.11333627857782258,-0.07910995603829338,-0.1904076586305153,-0.12203788600312658,-0.16024208622279462,-0.7000732363983221,6.394968840839566,,,,,,,,,,,
21,21,O,-0.10455179870084899,-0.08830879817361473,-0.21162300625792316,-0.022839561354660694,-0.1072865896059445,-0.40504730845468107,-0.15220345841084712,-0.13910961104705638,-0.10057392102070992,-0.06991111390297201,-0.14035269782209972,-0.3455448881559355,-0.16372272919291622,-0.17093263248816817,-0.21642960845475778,-0.12046330942140482,-0.16115368319115986,-0.12568427387658734,-0.22703728226846168,-0.14673387660065612,-0.3704894961084737,-0.050684705115633624,-0.7236090126724777,3.9226349901815203,,,,,,,,,,,
22,22,P,-0.14747972866568207,-0.1997722456691758,-0.15228633086251672,-0.18427509720696764,-0.170766887584829,-0.308915264517989,-0.18535243907867194,-0.16968954571312472,-0.04869576627556409,-0.18792148508042839,-0.3784452514687517,-0.1983634139907932,-0.40123517567788125,-0.16388847409625537,-0.16736911706637697,-0.16256251486954235,-0.18013147462348952,-0.20714789386776677,-0.18104307159185476,-0.17515912752331586,-0.051596302083998756,-0.24245155827900028,-0.6794379959326011,7.354217468914747,,,,,,,,,,,
23,23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,Assay,ID,,,,,,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,Assay,Started,,,,,,7/7/2023,6,35,02,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,26,Assay,Finished,,,,,,7/7/2023,6,36,49,PM,,,,,,,,,,,,,,,,,,,,,,,,
27,27,Assay,Exported,,,,,,7/7/2023,6,36,49,PM,,,,,,,,,,,,,,,,,,,,,,,,
28,28,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
60,60,A,UNK1,,,UNK17,,UNK33,,UNK49,,UNK65,,UNK81,,UNK97,,UNK113,UNK129,UNK145,UNK161,UNK177,UNK193,UNK209,UNK225,UNK241,UNK257,UNK273,UNK289,UNK305,UNK321,UNK337,UNK353,UNK369,,,
61,61,B,UNK2,,,UNK18,,UNK34,,UNK50,,UNK66,,UNK82,,UNK98,,UNK114,UNK130,UNK146,UNK162,UNK178,UNK194,UNK210,UNK226,UNK242,UNK258,UNK274,UNK290,UNK306,UNK322,UNK338,UNK354,UNK370,,,
62,62,C,UNK3,,,UNK19,,UNK35,,UNK51,,UNK67,,UNK83,,UNK99,,UNK115,UNK131,UNK147,UNK163,UNK179,UNK195,UNK211,UNK227,UNK243,UNK259,UNK275,UNK291,UNK307,UNK323,UNK339,UNK355,UNK371,,,
63,63,D,UNK4,,,UNK20,,UNK36,,UNK52,,UNK68,,UNK84,,UNK100,UNK116,UNK132,UNK148,UNK164,UNK180,UNK196,UNK212,UNK228,UNK244,UNK260,UNK276,UNK292,UNK308,UNK324,UNK340,UNK356,UNK372,,,,
64,64,E,UNK5,,,UNK21,,UNK37,,UNK53,,UNK69,,UNK85,,UNK101,UNK117,UNK133,UNK149,UNK165,UNK181,UNK197,UNK213,UNK229,UNK245,UNK261,UNK277,UNK293,UNK309,UNK325,UNK341,UNK357,UNK373,,,,
65,65,F,UNK6,,,UNK22,,UNK38,,UNK54,,UNK70,,UNK86,,UNK102,UNK118,UNK134,UNK150,UNK166,UNK182,UNK198,UNK214,UNK230,UNK246,UNK262,UNK278,UNK294,UNK310,UNK326,UNK342,UNK358,UNK374,,,,
66,66,G,UNK7,,,UNK23,,UNK39,,UNK55,,UNK71,,UNK87,,UNK103,UNK119,UNK135,UNK151,UNK167,UNK183,UNK199,UNK215,UNK231,UNK247,UNK263,UNK279,UNK295,UNK311,UNK327,UNK343,UNK359,UNK375,,,,
67,67,H,UNK8,,,UNK24,,UNK40,,UNK56,,UNK72,,UNK88,,UNK104,UNK120,UNK136,UNK152,UNK168,UNK184,UNK200,UNK216,UNK232,UNK248,UNK264,UNK280,UNK296,UNK312,UNK328,UNK344,UNK360,UNK376,,,,
68,68,I,UNK9,,,UNK25,,UNK41,,UNK57,,UNK73,,UNK89,,UNK105,UNK121,UNK137,UNK153,UNK169,UNK185,UNK201,UNK217,UNK233,UNK249,UNK265,UNK281,UNK297,UNK313,UNK329,UNK345,UNK361,UNK377,,,,
69,69,J,UNK10,,UNK26,,UNK42,,UNK58,,UNK74,,UNK90,,UNK106,UNK122,UNK138,UNK154,UNK170,UNK186,UNK202,UNK218,UNK234,UNK250,UNK266,UNK282,UNK298,UNK314,UNK330,UNK346,UNK362,UNK378,,,,,
70,70,K,UNK11,,UNK27,,UNK43,,UNK59,,UNK75,,UNK91,,UNK107,UNK123,UNK139,UNK155,UNK171,UNK187,UNK203,UNK219,UNK235,UNK251,UNK267,UNK283,UNK299,UNK315,UNK331,UNK347,UNK363,UNK379,,,,,
71,71,L,UNK12,,UNK28,,UNK44,,UNK60,,UNK76,,UNK92,,UNK108,UNK124,UNK140,UNK156,UNK172,UNK188,UNK204,UNK220,UNK236,UNK252,UNK268,UNK284,UNK300,UNK316,UNK332,UNK348,UNK364,UNK380,,,,,
72,72,M,UNK13,,UNK29,,UNK45,,UNK61,,UNK77,,UNK93,,UNK109,UNK125,UNK141,UNK157,UNK173,UNK189,UNK205,UNK221,UNK237,UNK253,UNK269,UNK285,UNK301,UNK317,UNK333,UNK349,UNK365,UNK381,,,,,
73,73,N,UNK14,,UNK30,,UNK46,,UNK62,,UNK78,,UNK94,,UNK110,UNK126,UNK142,UNK158,UNK174,UNK190,UNK206,UNK222,UNK238,UNK254,UNK270,UNK286,UNK302,UNK318,UNK334,UNK350,UNK366,UNK382,,,,,
74,74,O,UNK15,,UNK31,,UNK47,,UNK63,,UNK79,,UNK95,,UNK111,UNK127,UNK143,UNK159,UNK175,UNK191,UNK207,UNK223,UNK239,UNK255,UNK271,UNK287,UNK303,UNK319,UNK335,UNK351,UNK367,UNK383,,,,,
75,75,P,UNK16,,UNK32,,UNK48,,UNK64,,UNK80,,UNK96,,UNK112,UNK128,UNK144,UNK160,UNK176,UNK192,UNK208,UNK224,UNK240,UNK256,UNK272,UNK288,UNK304,UNK320,UNK336,UNK352,UNK368,UNK384,,,,,
76,76,UNK,-,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77,Calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78,No,calculations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,Auto,export,parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,Export,format,,,,Plate2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,Include,basic,assay,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,82,Place,assay,information,at,,,,End,of,file,,,,,,,,,,,,,,,,,,,,,,,,,,
83,83,Include,basic,plate,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,Place,plate,information,at,,,,Beginning,of,plate,,,,,,,,,,,,,,,,,,,,,,,,,,
85,85,Include,protocol,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,Protocol,info,level,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,87,Include,error,and,warning,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,88,Include,background,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,89,Add,plate,number,to,the,file,name,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
90,90,Each,plate,to,separate,file,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,91,Field,separator,to,use,,,,System,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,File,name,format,,,,C,\Users\HTSF,User\Desktop\PMM2,Screen\21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,Plate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95,Group,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,Label,,,,Pingping,US,LUM,384,(cps)(1),,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,Pingping,US,LUM,384,(cps),,,,7000023,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,Measurement,height,,,,0,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101,Measurement,time,,,,0.1,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102,CT,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,103,Aperture,,,,384,Plate,US,Luminescence,aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,Last,edited,,,,5/17/2023,12,23,27,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105,Last,edited,by,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,106,Factory,preset,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,Aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,108,384,Plate,US,Luminescence,aperture,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,Height,,,,4.2,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,Diameter,,,,3.7,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,Description,,,,Can,also,be,used,in,96,plate,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,Last,edited,,,,1/28/2020,2,54,35,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113,Last,edited,by,,,,Installation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,Factory,preset,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,Serial,number,,,,1040181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,Nickname,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,Normalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119,Assay,notifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,WARNING,,Warning,while,loading,plate.,Stacker,out,of,plates.,Plate,1,Plate,Repeat,1,Well,P01,,,,,,,,,,,,,,,,,,,
121,121,Exported,with,EnVision,Workstation,version,1.14.3049.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
