,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
32,B,-0.3635542467376071,-0.33466378541874653,-0.3215199268907964,-0.3599104047694626,-0.3635542467376071,-0.3733145377237087,-0.30876648000229034,-0.3737049493631528,-0.32880761082708554,-0.3532734068989135,-0.39270498248276386,-0.2772732744204693,-0.33232131558208217,-0.36394465837705126,-0.2128553539121989,-0.27688286278102525,-0.09104692240565129,-0.275841765075841,-0.30733497065766213,-0.2619170832690028,-0.34871860443873276,-0.18956079275870316,3.4527195288281076,3.449986647351999,-0.6550616041891741
33,C,-0.43408861626383455,-0.3122801847572869,-0.3362254319765228,-0.3734446749368568,-0.34012954837096343,-0.35353368132520957,-0.37891043788907364,-0.2867732909802748,-0.39153374756443166,-0.31449251738080325,-0.375136458707781,-0.306554147378774,-0.35210217198058136,-0.3025198937711853,-0.28638287934083073,-0.3072048334445141,-0.35522546509613384,-0.3334925505004143,-0.2856020560619426,-0.3756570075603731,-0.3079856567234022,-0.27115682540251235,3.372164593889482,2.8889651214708807,-0.6550616041891741
34,D,-0.37656796805240933,-0.3298487085322698,-0.3721433028053766,-0.35782820935909426,-0.3091568916417344,-0.4325269697060583,-0.3353144714844866,-0.349889839357065,-0.32360212230116475,-0.19463614407147595,-0.26295818097418694,-0.28508150720935055,-0.3169651244306157,-0.3399994111578154,-0.3072048334445141,-0.4278420300327295,-0.3072048334445141,-0.31657471279117166,-0.3298487085322698,-0.2764924511415811,-0.23484854293421442,-0.22547866358755697,3.4744524434238264,3.2783356632097593,-0.6550616041891741
35,E,-0.2649102391714073,-0.33258159000837817,-0.337396666894855,-0.44554069102086036,-0.25814310408771024,-0.3518418975542853,-0.27818423491250543,-0.3173555360700598,-0.27271847196028853,-0.22131427276682025,-0.2681636695001078,-0.30121852163970514,2.9201980526264055,-0.2764924511415811,-0.24460883392031607,-0.3009582472134091,-0.16899911308131582,-0.2990061890161888,-0.3894515521540634,-0.3072048334445141,-0.2474718526095725,-0.18760873456148286,4.164570084747782,3.313342573546577,-0.6550616041891741
36,F,-0.4031159595346055,-0.36641726542686365,0.3446524672139228,-0.263218455400483,-0.26634174851603554,-0.2866431537671268,-0.33700625525541095,-0.20257451407350527,-0.2872938398328669,-0.23562936621310257,-0.3031705798369254,-0.18474571587222643,-0.21324576555164299,-0.17069089685224012,-0.23198552424495797,-0.16496485947372724,-0.250334871298829,-0.28000615589657774,-0.19372518357943985,-0.21623892145404747,-0.23354717080273424,-0.5379381123559552,3.8374051308936576,3.390123529303909,-0.6550616041891741
37,G,-0.33154049230319405,-0.3427322926339238,-0.29471166098230406,-0.22821154506366537,-0.2723280603208445,-0.10731407404915394,-0.16027991980039846,-0.29744454245841256,-0.23224579867125406,-0.2430471873625398,-0.24213622687050365,-0.3610816396877948,-0.16392376176854304,-0.2763623139284332,-0.24447869670716801,-0.26386914146622314,-0.32060896639876024,-0.2731088835997326,-0.2824787629463901,-0.29913632622933684,-0.225608800800705,-0.2054375327627617,3.790816008586666,3.0201434323240854,-0.6550616041891741
38,H,-0.30356099147636956,-0.3569172488670581,-0.3139719685282112,-0.30603359852618195,-0.2426567757230957,-0.27284860917343656,-0.26907462999214393,-0.21142384456757066,-0.18891010669296307,-0.12123875585599214,-0.26165680884270676,-0.2780540976993574,-0.31631443836487555,-0.24044444309957935,-0.2712869626156603,-0.2314649753923659,-0.20569780718905778,-0.26842394392640384,-0.26777325786066375,-0.3120199103309909,-0.21103343292812662,-0.12097848142969615,3.5465484595078305,3.311911064201949,-0.6550616041891741
39,I,-0.34038982279725943,-0.2689444927789959,-0.18461557865907838,0.03896015352922167,-0.14713606127244833,-0.26595133687659145,-0.3511912114885452,-0.3196980059067241,-0.5029312020191377,-0.2580129668745622,-0.13633467258116258,-0.1890402439061111,-0.11238942536192674,-0.1362045353680146,-0.188389557840371,-0.19138271374277546,-0.1531223730772573,-0.23510881736051048,-0.14531414028837608,-0.24408828506772393,-0.1531223730772573,-0.21116357014127465,3.214568428767229,2.872047283761638,-0.6550616041891741
40,J,-0.3651158932953834,-0.3088966172154384,-0.30225961934488926,-0.20010190702369285,-0.2338074452290303,-0.22300605653774455,-0.2119443934201628,-0.22105399834052425,-0.2401841686732833,-0.19932108374480473,-0.19567724177666015,-0.19307449751369976,-0.24473897113346402,-0.19099230210333137,-0.19736902554758443,-0.27271847196028853,-0.25905406457974633,-0.1768073458701971,-0.2047868466970216,-0.21728001915923165,-0.23133483817921788,-0.24031430588643132,3.3164658666621296,3.1027805626730793,-0.6550616041891741
41,K,-0.3848967496938826,-0.2902869957352714,-0.3543145046040977,-0.16665664324465146,-0.2407047175258754,-0.24695130375698038,-0.24838281310160867,-0.20179369079461712,-0.26933490441844,-0.28000615589657774,-0.2344581312947704,-0.21337590276479101,-0.18891010669296307,-0.20179369079461712,-0.2357595034262506,-0.18917038111925913,-0.15533470570077362,-0.16834842701557573,-0.2215745471931163,-0.13217028176042595,-0.17954022734630554,-0.1293072630711695,3.1730546577730103,2.7028689066692104,-0.6550616041891741
42,L,-0.3195678686935761,-0.25306775277493737,-0.24239650129679965,-0.2744102557312128,-0.22404715424292873,-0.2560609086773418,-0.2751910790101009,-0.3785200262496296,-0.3182664965620959,-0.24760198982272053,-0.23588964063939863,-0.3392185878789273,-0.3043418147552577,-0.21428686325682716,-0.2413554035916155,-0.5473079917026128,-0.18110187390408178,-0.21480741210941923,-0.19424573243203191,-0.24044444309957935,-0.18071146226463775,-0.09156747125824335,3.264410981402921,2.9859173452661563,-0.6550616041891741
43,M,-0.32542404328523705,-0.2922390539324917,-0.30056783557396505,-0.26295818097418694,-0.16014978258725043,-0.3290678852533816,-0.23745128719717487,-0.2761020395021371,-0.2839102722910184,-0.30668428459192204,-0.34325284148651586,-0.2809171163886139,-0.27349929523917665,-0.22678003571903715,-0.31592402672543146,-0.3368761180422629,-0.23328689637643818,-0.2849513699962025,-0.225608800800705,-0.1873484601351868,-0.22899236834255352,-0.08883458978213495,3.638685606416629,2.988910501168561,-0.6550616041891741
44,N,-0.3358350203370787,-0.287814388685459,-0.3228212990222766,-0.21558823538830738,-0.2983555029504487,-0.27388970687862074,-0.2088211003046103,-0.39517758953257626,-0.29119795622730754,-0.324903494432645,-0.32503363164579296,-0.24226636408365168,-0.3580884837853903,-0.25085542015142104,-0.34403366476540403,-0.31917745705413203,-0.24447869670716801,-0.26855408113955187,-0.23484854293421442,-0.20973206079664644,-0.12839630257913331,-0.1562456661928098,3.5930074446016738,3.272609625831246,-0.6550616041891741
45,O,-0.3420816065681837,-0.28768425147231097,-0.3180062221357999,-0.24187595244420756,-0.29393083770341594,-0.26204722048215084,-0.33869803902633516,-0.32464322000634893,-0.26855408113955187,-0.30603359852618195,-0.3711022051001924,-0.23680060113143478,-0.29158836786675163,-0.29666371917952444,-0.18305393210130214,-0.19229367423481164,-0.4633694892221393,-0.2524170667091973,-0.2961431703269324,-0.20751972817313002,-0.15481415684818156,-0.03912217435959097,3.5708841183665108,3.037451681672773,-0.6550616041891741
46,P,-0.32789665033504944,-0.3141021057413592,-0.3450747624705882,-0.31657471279117166,-0.4281023044590256,-0.33544460869763465,-0.36459534444279135,-0.35145148591484127,-0.35405423017780163,-0.35548573952242996,-0.3579583465722423,-0.3457254485363283,-0.3861981218253628,-0.3690200096898241,-0.3681090491977879,-0.38580771018591875,-0.37461590985518894,-0.4146981715047794,-0.41391734822589127,-0.42003379724384826,-0.38372551477555045,-0.38073235887314594,3.221595838277222,3.252308220580155,-0.6550616041891741
47,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
48,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
49,2,1,"""=""""H2060766""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 3:48:17 PM,,,,,,,,,,,,,,
50,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
51,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
52,2,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
53,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
54,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
55,A,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
56,B,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
57,C,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
58,D,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
59,E,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
60,F,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
61,G,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
62,H,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
63,I,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
64,J,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
65,K,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
66,L,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
67,M,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
68,N,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
69,O,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
70,P,0.67955104039,0.67955104039,,,,,,,,,,,,,,,,,,,,,0.67955104039,0.67955104039,
71,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
72,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
73,2,1,"""=""""H2060766""""""",14.01,17.62,17.61,44.8,45.1,18.02,17.9,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 3:48:17 PM,,,,,,,,,
74,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
75,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
76,2,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
77,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
78,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
79,A,-0.40973113967609576,-0.3518204331610193,-0.34388745966580325,-0.3597534066562353,-0.3836845433668033,-0.3914853006370991,-0.33516118882106577,-0.3426975136415209,-0.3321202156478996,-0.37323946159810234,-0.33397124279678336,-0.3413753513923182,-0.33079805339869706,-0.3760160023214279,-0.34282972986644117,-0.20889469402221184,-0.36781859637637143,-0.32722821532584984,-0.3269637828760093,-0.3721817317987402,-0.3594889742063947,-0.35856346063195277,3.331855809342509,3.7212325917326923,-0.5965526654884314
80,B,-0.36477762320320534,-0.3807757864185575,-0.3951873549348665,-0.3460029192645276,-0.34996940601213555,-0.3304014047239362,-0.3760160023214279,-0.3946584900351854,-0.3277570802255309,-0.4180607618460725,-0.31546097130794615,-0.35168821693609903,-0.3159898362076272,-0.37945362416935485,-0.35168821693609903,-0.33621891862042785,-0.3487794599878532,-0.3914853006370991,-0.3286825937999727,-0.4036491933297635,-0.27870486078011225,-0.3444163245654844,3.7505845936649913,3.473062737557353,-0.5965526654884314
81,C,-0.37244616424858074,-0.35102713581149764,-0.4024592473054811,-0.3638521096287635,-0.35658021725814887,-0.3590923255316339,-0.3385988106689927,-0.27936594190471353,-0.37628043477126843,-0.2654832382880856,-0.44014087140775693,-0.38527113806584656,-0.41620973469718875,-0.35274594673546117,-0.35472919010926507,-0.3073957815878099,-0.3025037812657601,-0.35155600071117876,-0.3820979486677602,-0.41647416714702923,-0.3817012999929994,-0.31744421468175016,3.0676877919518177,3.278176022024881,-0.5965526654884314
82,D,-0.3551258387840259,-0.3300047560491754,-0.3617366500300392,-0.3072635653628896,-0.38580000296552763,-0.27936594190471353,-0.33026918849901593,-0.2932486455213415,-0.32577383685172684,-0.3460029192645276,-0.27844042833027166,-0.30818907893733155,-0.3498371897872153,-0.3579023795073515,-0.30157826769131824,-0.33846659444407245,-0.3507627033616571,-0.34005318914311555,-0.3494405411124545,-0.18932669273401245,-0.3107011872108166,-0.07337306347893927,3.74013951189629,3.180732664258645,-0.5965526654884314
83,E,-0.3216751338791986,-0.2609878866407966,-0.21193566719537796,-0.3319879994229794,-0.3151965388581056,-0.26231004888999926,-0.32233621500379994,-0.2734162117833016,-0.2948352402203847,-0.29179426704721856,-0.3018427001411587,-0.30078497034179663,-0.28795999652453086,-0.3069991329130491,-0.3227328636785608,-0.23309026318262047,-0.2760605362817069,-0.3463995679392884,-0.34190421629199935,-0.31810529580635144,-0.3421686487418399,-0.2892821587737335,3.9526109853431577,3.6360853428840407,-0.5965526654884314
84,F,-0.27751491475582984,-0.30078497034179663,-0.3129488630344611,-0.3448129732402452,-0.1795426920899128,-0.3067347004632086,-0.4207050863444778,-0.3196918905053947,-0.18853339538449088,-0.3047514570894046,-0.2508072373219361,-0.453626926349624,-0.324848323277285,-0.30144605146639797,-0.2568891836682684,-0.30078497034179663,-0.3196918905053947,-0.224892857237564,-0.2986695107430724,-0.3029004299405209,-0.2776471309807501,-0.2463118856746471,3.8661415742453036,3.404971381723416,-0.5965526654884314
85,G,-0.34044983781787636,-0.3056769706638465,-0.31546097130794615,-0.13934895971415198,-0.29232313194689963,-0.32193956632903914,-0.26376442736412214,-0.26693761676220856,-0.2904721047980159,-0.307924646487491,-0.23242918205801916,-0.3171797822319096,-0.3021071325909993,-0.3214107014293581,-0.23282583073277993,-0.04719425094472664,-0.2891499425488132,-0.16341231264964035,-0.22383512743820186,-0.3282859451252119,-0.29681848359418866,-0.26376442736412214,3.6631896689926955,3.3793214340888844,-0.5965526654884314
86,H,-0.33489675637122523,-0.2822746988529594,-0.27711826608106904,-0.3582990281821123,-0.2566247512184278,-0.30329707861528166,-0.2683919952363315,-0.12625955344704567,-0.2521293995711388,-0.27632496873154744,-0.3549936225591056,-0.26191340021523846,-0.35446475765942453,-0.29298421307150097,-0.2575502647928697,-0.25728583234302915,-0.2617811839903182,-0.2727551306587002,-0.24353534495132148,-0.4766325494857503,-0.16817209674676994,-0.27936594190471353,4.043707964313221,3.1213675792694455,-0.5965526654884314
87,I,-0.2892821587737335,-0.318369728256192,-0.27156518463441787,-0.3676863801514512,-0.2916620508222983,-0.16579220469820513,-0.24736961547400918,-0.2275371817359693,-0.22317404631360055,-0.24075880422799592,-0.2634999949142816,-0.26045902174111557,-0.26852421146125177,-0.2156377214931454,-0.22092637048995603,-0.2578146972427102,-0.2566247512184278,-0.27553167138202583,-0.2820102664031188,-0.2832002124274013,-0.2579469134676305,-0.23917220952895274,3.2635000210587313,2.9473710272743756,-0.5965526654884314
88,J,-0.2812169690535973,-0.283067996202481,-0.2672020492120491,-0.2509394535468564,-0.21854647844139122,-0.30845351138717203,-0.30752799781273016,-0.3067347004632086,-0.26429329226380327,-0.2739450766829827,-0.200036206952554,-0.2887532938740524,-0.3013138352414777,-0.2492206426228929,-0.17306409706881976,-0.27592832005678664,-0.2740772929079029,-0.1919710172324178,-0.1271850670214875,-0.39003092216297613,-0.20466377482476333,-0.19130993610781644,3.5592677162053667,2.8414658311132426,-0.5965526654884314
89,K,-0.27751491475582984,-0.19316096325670015,-0.24961729129765375,-0.22039750559027493,-0.29509967267022524,-0.17874939474039123,-0.1271850670214875,-0.16724658317232807,-0.24260983137687966,-0.22357069498836132,-0.5190739576851556,-0.27487059025742455,-0.2617811839903182,-0.2451219396503647,-0.21643101884266697,-0.15336387955570013,-0.12652398589688618,-0.13220928356845763,-0.2764571849564677,-0.22978485755961386,-0.20201945032635799,-0.19316096325670015,2.9293896206852197,2.7799852865253194,-0.5965526654884314
90,L,-0.3179730795814312,-0.3022393488159196,-0.20677923442348758,-0.2574180485679494,-0.2201330731404344,-0.23956885820371351,-0.24181653402735803,-0.25569923764398594,-0.24459307475068365,-0.16023912325155396,-0.19144215233273676,-0.23560237145610555,-0.2597979406165142,-0.25160053467145777,-0.19038442253337462,-0.27090410350981653,-0.23361912808230156,-0.22436399233788296,-0.1973918824541487,-0.22476064101264376,-0.13882009481447088,-0.15442160935506227,3.4187218691151235,2.726437715432611,-0.5965526654884314
91,M,-0.3145354577335043,-0.2892821587737335,-0.26786313033665043,-0.21828204599155068,-0.24379977740116202,-0.1984496122535108,-0.21325782944458063,-0.2804236717040757,-0.22409955988804245,-0.24115545290275672,-0.23242918205801916,-0.20585372084904568,-0.21524107281838462,-0.19249988213209884,-0.23084258735897595,-0.23242918205801916,-0.2050604234995241,-0.2447252909756039,-0.08381814524764028,-0.15587598782918521,-0.16989090767073342,-0.18099707056403574,3.4813923597273297,2.964955785188771,-0.5965526654884314
92,N,-0.26323556246444113,-0.18866561160941114,-0.36649643412716876,-0.2424776151519594,-0.2849190233513647,-0.24591523699988632,-0.1368368514406669,-0.20730809932316863,-0.2638966435890424,-0.2166954512925075,-0.2756638876069461,-0.26112010286571685,-0.22568615458708557,-0.27368064423314215,-0.22661166816152747,-0.22119080293979657,-0.23375134430722183,-0.12665620212180645,-0.16632106959788623,-0.1792782596400723,-0.18562463843624502,-0.17438625931802243,3.569448365524227,3.0421700605422064,-0.5965526654884314
93,O,-0.2679953465615707,-0.254244859169863,-0.20400269370016197,-0.1923676659071786,-0.2941741590957833,-0.2776471309807501,-0.23877556085419194,-0.18549242221132475,-0.23956885820371351,-0.23732118238006902,-0.21656323506758723,-0.2533193455954212,-0.23758561482990953,-0.5120664977643816,-0.2415521015775175,-0.26812756278649097,-0.37019848842493625,-0.1795426920899128,-0.16394117754932142,-0.15931360967711214,-0.14410874381128153,-0.1857568546611653,3.348250621232622,3.2186787208107615,-0.5965526654884314
94,P,-0.3035615110651222,-0.26693761676220856,-0.23256139828293942,-0.24869177772321185,-0.26825977901141124,-0.27262291443377995,-0.27368064423314215,-0.2662765356376072,-0.2494850750727335,-0.22780161418580988,-0.2570213998931886,-0.20268053145095935,-0.25001393997241456,-0.25609588631874675,-0.2832002124274013,-0.26429329226380327,-0.29509967267022524,-0.311891133235099,-0.31982410673031497,-0.2970829160440292,-0.3034292948402019,-0.3416397838421588,3.4513792766704294,3.2779115895750404,-0.5965526654884314
95,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
96,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
97,3,1,"""=""""H2060768""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 3:50:52 PM,,,,,,,,,,,,,,
98,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
99,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
100,3,Jez US LUM 384 (cps),0,96,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
101,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
102,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
103,A,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
104,B,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
105,C,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
106,D,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
107,E,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
108,F,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
109,G,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
110,H,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
111,I,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
112,J,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
113,K,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
114,L,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
115,M,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
116,N,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
117,O,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
118,P,0.62076053477,0.62076053477,,,,,,,,,,,,,,,,,,,,,0.62076053477,0.62076053477,
119,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
120,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
121,3,1,"""=""""H2060768""""""",14.01,17.61,17.51,45.1,45.3,17.9,17.9,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 3:50:52 PM,,,,,,,,,
