,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
28,1,1,H2060612,14.01,18.98,19.19,48.6,48.8,19.47,19.49,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/12/23 15:06,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,
30,Background information,,,,,,,,,,,,,,,,,,,,,,,,
31,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
32,1,Jez US LUM 384 (cps),0,136,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,
34,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
35,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
36,A,0.007476330578698365,0.010731637798317217,0.00947151887459379,0.008556432513318444,0.008061385793284241,0.007641346152043099,0.010026571257662441,0.01001156984190383,0.008766452333939016,0.008241402782387587,0.013311881308798517,0.011166678855316971,0.009756545774007423,0.010866650540144726,0.010641629303765544,0.01245680061055762,0.012846837420281539,0.012066763800833704,0.012021759553557868,0.010806644877110277,0.01049161514617942,0.010791643461351665,0.8004361661631817,0.596086880699366
37,B,0.010341600988593299,0.009096483480628484,0.009321504717007668,0.009726542942490198,0.008901465075766526,0.01170672982262701,0.010671632135282768,0.010971660450455011,0.008976472154559587,0.008571433929077056,0.008136392872077302,0.013146865735453784,0.008091388624801465,0.008541431097559832,0.007101295184733059,0.009126486312145708,0.011556715665040889,0.01151171141776505,0.008646441007870117,0.012531807689350683,0.014767018637383902,0.0142719719173497,0.8193829542663089,0.7232238792536045
38,C,0.008241402782387587,0.00906648064911126,0.008871462244249301,0.009456517458835178,0.010191586831007177,0.009246497638214607,0.0052861238779409805,0.009231496222455995,0.022342733595483073,0.01151171141776505,0.01143670433897199,0.013176868566971008,0.010236591078283013,0.010911654787420563,0.008331411276939262,0.009891558515834932,0.010866650540144726,0.011556715665040889,0.00656124421742302,0.012831836004522926,0.013251875645764069,0.016627194191451818,0.8307990316586128,0.5961168835308832
39,D,0.008496426850283996,0.010611626472248318,0.008061385793284241,0.0076113433205258745,0.011901748227488969,0.01569710641441786,0.011181680271075583,0.010956659034696399,0.020977604761449362,0.01373192095003966,0.009201493390938769,0.010476613730420808,0.012936845914833212,0.009036477817594035,0.009021476401835423,0.4946323059238716,0.035093936990303456,0.012816834588764314,0.010296596741317462,0.012606814768143744,0.011241685934110032,0.015172056862866433,0.778759120391987,0.7175233412653319
40,E,0.007761357478111997,0.010746639214075829,0.01068663355104138,0.01082164629286889,0.006951281027146937,0.012666820431178193,0.013221872814246844,0.010536619393455257,0.012441799194799008,0.008946469323042362,0.007026288105939998,0.010341600988593299,0.012201776542661214,0.007971377298732568,0.009396511795800729,0.01515705544710782,0.011316693012903093,0.01467701014283223,0.013146865735453784,0.0053911337882512666,0.009831552852800483,0.010536619393455257,0.9416444926989984,0.7348349750507704
41,F,0.013386888387591578,0.012471802026316233,0.009396511795800729,0.009426514627317953,0.014151960591280802,0.009006474986076811,0.010806644877110277,0.014076953512487741,0.011781736901420072,0.014496993153728883,0.010641629303765544,0.015607097919866187,0.012561810520867907,0.011076670360765296,0.013851932276108557,0.011556715665040889,0.008046384377525629,0.009996568426145217,0.010236591078283013,0.01644717720234847,0.008991473570318199,0.020137525478967078,0.9256529835003179,0.8311440642210609
42,G,0.01020658824676579,0.010341600988593299,0.009381510380042117,0.007701351815077548,0.01278683175724709,0.012546809105109295,0.01515705544710782,0.013506899713660477,0.02460794737503352,0.013011852993626274,0.012066763800833704,0.01109167177652391,0.009621533032179911,0.011451705754730602,0.011241685934110032,0.01089665337166195,0.10983099029970954,0.010926656203179175,0.012321787868730111,0.01041660806738636,0.006861272532595264,0.017197247990279083,0.8446753412353291,0.6474517282568543
43,H,0.01319186998272962,0.012951847330591825,0.00954652595338685,0.011061668945006684,0.0073263164211122426,0.011211683102592808,0.006606248464698856,0.012021759553557868,0.01257681193662652,0.010536619393455257,0.009516523121869626,0.008811456581214853,0.0078063617253878335,0.010026571257662441,0.01245680061055762,0.008376415524215098,0.013851932276108557,0.012501804857833459,0.012501804857833459,0.008151394287835914,0.011376698675937541,0.01752727913696855,0.7803192676308827,0.7947206267591505
44,I,0.011946752474764805,0.008691445255145954,0.008061385793284241,0.01089665337166195,0.010836647708627502,0.008181397119353138,0.01035660240435191,0.011916749643247581,0.012561810520867907,0.015532090841073126,0.011571717080799501,0.010716636382558604,0.009726542942490198,0.01257681193662652,0.01392693935490162,0.016597191359934593,0.010071575504938278,0.013281878477281293,0.011676726991109786,0.048565208341537235,0.011166678855316971,0.0162371573817279,0.7626776026987547,0.6627381709148801
45,J,0.010926656203179175,0.012051762385075092,0.015982133313831495,0.008886463660007914,0.007791360309629221,0.010551620809213869,0.011886746811730357,0.013851932276108557,0.0055711507773546125,0.00947151887459379,0.010176585415248565,0.012366792116005948,0.012561810520867907,0.012831836004522926,0.011346695844420317,0.01298185016210905,0.011796738317178684,0.012741827509971253,0.014647007311315005,0.006456234307112734,0.012771830341488478,0.017857310283658022,0.835779501690472,0.7838896045814324
46,K,0.04425698925336079,0.022385862665789083,0.010245029374647233,0.012606814768143744,0.0,0.010229090370403707,0.01112073701955622,0.008806768638790286,0.01203676096931648,0.011658912809896433,0.008372665170275444,0.012791519699671657,0.009208056510333162,0.02109199055660878,0.003575962481459188,0.001237616800085508,0.015516151836829601,0.0134590827009299,0.030067525122683455,0.012133332583262546,0.01309717354575338,0.010751327156500394,0.8898746069160277,0.7574721114305163
47,L,0.013909125173688267,0.010180335769188217,0.009329005424886974,0.009135862196994842,0.009183679209725418,0.014061014508244216,0.008967096269710454,0.00795450070600413,0.008613625410898154,0.0074163249156639155,0.008307971564816429,0.014575750586461596,0.011056043414097206,0.0074247632120281355,0.008067011324193721,0.014013197495513639,0.01688128067086331,0.007271936288987273,0.010790705872866752,0.012172711299628903,0.01168329011050418,0.01876208317159932,0.8844290929956514,0.8751282152253119
48,M,0.012936845914833212,0.015727109245935084,0.008406418355732323,0.013551903960936314,0.01224678078993705,0.01203676096931648,0.010386605235869135,0.012636817599660968,0.010236591078283013,0.007896370219939507,0.011466707170489214,0.014451988906453047,0.009936562763110768,0.015007041289521699,0.011346695844420317,0.015877123403521206,0.014376981827659986,0.013011852993626274,0.012771830341488478,0.010521617977696645,0.010656630719524156,0.011796738317178684,0.909436453065258,0.7610124455495487
49,N,0.009576528784904075,0.00968153869521436,0.007836364556905059,0.01176673548566146,0.0082564041981462,0.011211683102592808,0.00974154435824881,0.00893146790728375,0.010431609483144972,0.011346695844420317,0.010971660450455011,0.01311686290393656,0.014962037042245862,0.011286690181385868,0.009156489143662933,0.013986945017936068,0.011751734069902847,0.013671915287005211,0.012951847330591825,0.013071858656660723,0.012081765216592317,0.02096260334569075,0.9704772137870512,0.9224576819437335
50,O,0.010446610898903584,0.012081765216592317,0.016117146055659004,0.008571433929077056,0.010761640629834441,0.011646724159592562,0.012891841667557375,0.01203676096931648,0.00873644950242179,0.010641629303765544,0.0129218444990746,0.015442082346521453,0.01035660240435191,0.009576528784904075,0.010716636382558604,0.008946469323042362,0.013506899713660477,0.015502088009555902,0.012501804857833459,0.009231496222455995,0.01961247592741565,0.016252158797486514,1.0,0.8529111184868072
51,P,0.009531524537628238,0.010641629303765544,0.012396794947523172,0.01440698465917721,0.012336789284488723,0.012831836004522926,0.007881368804180895,0.011481708586247827,0.01332688272455713,0.012216777958419826,0.009516523121869626,0.009831552852800483,0.011946752474764805,0.01421196625431525,0.015712107830176472,0.013296879893039905,0.008916466491525138,0.012351790700247335,0.012006758137799254,0.012201776542661214,0.0162371573817279,0.012906843083315987,0.9650016970351577,0.899340500259712
52,,,,,,,,,,,,,,,,,,,,,,,,,
53,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
54,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
55,2,1,H2060610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/12/23 15:09,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,
57,Background information,,,,,,,,,,,,,,,,,,,,,,,,
58,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
59,2,Jez US LUM 384 (cps),0,52,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,
61,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
62,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
63,A,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
64,B,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
65,C,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
66,D,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
67,E,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
68,F,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
69,G,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
70,H,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
71,I,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
72,J,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
73,K,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
74,L,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
75,M,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
76,N,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
77,O,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
78,P,0.58830178986,0.58830178986,,,,,,,,,,,,,,,,,,,,,0.58830178986,0.58830178986
79,,,,,,,,,,,,,,,,,,,,,,,,,
80,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
81,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
82,2,1,H2060610,14.01,19.19,19.1,48.8,48.6,19.49,19.59,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/12/23 15:09,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,
84,Background information,,,,,,,,,,,,,,,,,,,,,,,,
85,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
86,2,Jez US LUM 384 (cps),0,52,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,
88,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
89,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
90,A,0.007728903327123524,0.008529506859016798,0.00886822373789472,0.009129959507936752,0.010346261027543841,0.01036165724931102,0.010515619466982802,0.010684977906421764,0.01006912903573463,0.009761204600391064,0.008637280411387045,0.01681267416975874,0.015519391541315762,0.010407845914612555,0.011824298317192962,0.011300826777108898,0.008267771088974765,0.009422487721513141,0.012917430062662622,0.011116072115902757,0.009945959261597205,0.011470185216547859,0.8870225246724454,0.6015457806654247
91,B,0.011808902095425783,0.012871241397361087,0.008945204846730613,0.013641052485720005,0.010330864805776663,0.008560299302551155,0.011316222998876076,0.008190789980138873,0.010592600575818694,0.012455543409647272,0.0065126018075164355,0.019337654539575987,0.008252374867207587,0.011531770103616572,0.00914535572970393,0.010392449692845376,0.007467167557081492,0.011901279426028852,0.01571954242428908,0.008437129528413728,0.010484827023448445,0.013425505380979507,0.8167387723052763,0.7427907191575187
92,C,0.008206186201906052,0.006527998029283614,0.008637280411387045,0.007682714661821989,0.009391695277978784,0.008914412403196256,0.01026927991870795,0.007775091992425059,0.012316977413742668,0.008529506859016798,0.010300072362242306,0.012409354744345737,0.010330864805776663,0.01137780788594479,0.013009807393265693,0.011978260534864744,0.012825052732059552,0.013086788502101585,0.010808147680559191,0.011347015442410433,0.009961355483364383,0.012501732074948807,0.7871318378469924,0.6164031346707518
93,D,0.009576449939184923,0.01025388369694077,0.011870486982494495,0.014041354251666641,0.010546411910517159,0.009822789487459778,0.009853581930994134,0.0125787131837847,0.009561053717417745,0.013240750719773368,0.012347769857277023,0.01468799556588813,0.002432603039214177,0.01313297716740312,0.010115317701036165,0.01099290234176533,0.012409354744345737,0.011885883204261673,0.010469430801681267,0.009468676386814676,0.011516373881849394,0.019029730104232423,0.7145232559929793,0.7759079921787193
94,E,0.01117765700297147,0.011069883450601222,0.008267771088974765,0.008652676633154223,0.008252374867207587,0.010561808132284337,0.010423242136379733,0.012501732074948807,0.011408600329479145,0.012316977413742668,0.009129959507936752,0.020353805176209758,0.012594109405551878,0.01451863712644917,0.008606487967852688,0.01818293790703761,0.012147618974303706,0.012163015196070884,0.013025203615032871,0.012594109405551878,0.010469430801681267,0.013779618481624609,0.9588612954380995,0.7430524549275608
95,F,0.009930563039830026,0.013902788255762036,0.006404828255146187,0.009407091499745963,0.011347015442410433,0.011270034333574541,0.010500223245215623,0.016119844190235717,0.012070637865467814,0.009745808378623886,0.010484827023448445,0.011362411664177612,0.008791242629058829,0.01553478776308294,0.012224600083139598,0.01498052377946452,0.009283921725608536,0.012902033840895444,0.009253129282074179,0.012748071623223662,0.0,0.0157041462025219,0.9312250773660143,0.8356145401918369
96,G,0.0157041462025219,0.0110852796723684,0.012655694292620591,0.010284676140475128,0.011670336099521178,0.011146864559437114,0.007790488214192238,0.008021431540699913,0.01128543055534172,0.010500223245215623,0.010223091253406414,0.015488599097781405,0.01128543055534172,0.011593354990685286,0.007867469323028129,0.01091592123292944,0.013363920493910794,0.014364674908777386,0.013379316715677972,0.011393204107711968,0.01267109051438777,0.014241505134639959,0.7396344936952471,0.6362950531939462
97,H,0.009360902834444428,0.01461101445705224,0.008129205093070161,0.009638034826253637,0.00960724238271928,0.01082354390232637,0.010546411910517159,0.009715015935089529,0.014364674908777386,0.012686486736154948,0.01119305322473865,0.010392449692845376,0.008760450185524472,0.015427014210712691,0.013779618481624609,0.009868978152761313,0.013471694046281043,0.09225416082893258,0.012748071623223662,0.010238487475173592,0.010808147680559191,0.01562716509368601,0.8854829024957276,0.7787408969838802
98,I,0.016073655524934182,0.012624901849086234,0.015981278194331112,0.01062339301935305,0.0120090529783991,0.010284676140475128,0.008144601314837338,0.00711305445643639,0.010669581684654586,0.0110852796723684,0.007605733552986097,0.01979954119259134,0.00953026127388339,0.009576449939184923,0.016289202629674676,0.006805130021092824,0.01191667564779603,0.012486335853181629,0.011500977660082215,0.012455543409647272,0.011793505873658605,0.015657957537220366,0.768194485073363,0.6825606996043171
99,J,0.013456297824513864,0.01230158119197549,0.012778864066758018,0.013625656263952826,0.007913657988329664,0.00665116780342104,0.011932071869563209,0.0120090529783991,0.010377053471078198,0.019553201644316485,0.0073593940047112436,0.011731920986589891,0.010484827023448445,0.008390940863112192,0.01191667564779603,0.011731920986589891,0.012224600083139598,0.013348524272143615,0.01026927991870795,0.009976751705131561,0.012732675401456483,0.014749580452956844,0.8259303167002817,0.7943988545211005
100,K,0.03571923449985374,0.019787994026265954,0.00046188665301535,0.018757409431725453,0.015210504842111746,0.013141637542147156,0.01201001524225955,0.016349825252882942,0.011613562531754707,0.05110968268386938,0.008881695431941002,0.013746901510369355,0.012111052947606657,0.009710204615787286,0.01105833628427584,0.012745184831642315,0.008917299194777602,0.010128789395082447,0.00996231774722483,0.010250996905359425,0.015887938599867594,0.013898939200320242,0.7915505534941726,0.7828516881957168
101,L,0.006899431879416791,0.008289903157765085,0.008289903157765085,0.015369278379085772,0.01253637357392496,0.00696390355806685,0.005586903973764838,0.014706278579236655,0.011066034395159428,0.009241582115748796,0.0021266031315915076,0.008542978553063078,0.010820657110745023,0.007143846899970747,0.012695147110898985,0.01252867546304137,0.010294298779079614,0.012622977321365338,0.011260411694970055,0.010971732536835461,0.0063009037582177334,0.01745931548398023,0.8580930239719173,0.8197872242151776
102,M,0.011762713430124248,0.0107311665717233,0.012255392526673955,0.008914412403196256,0.010500223245215623,0.011778109651891426,0.016566334621483887,0.010238487475173592,0.01633539129497621,0.012086034087234993,0.016843466613293098,0.005989130267432372,0.010946713676463795,0.012270788748441133,0.013055996058567228,0.009961355483364383,0.013841203368693322,0.012440147187880094,0.013979769364597928,0.010546411910517159,0.013456297824513864,0.011932071869563209,0.8792166402364859,0.7998953056919832
103,N,0.019460824313713414,0.01581191975489215,0.011824298317192962,0.015642561315453187,0.014918938892395806,0.0069744884605317855,0.012224600083139598,0.011408600329479145,0.011393204107711968,0.011500977660082215,0.014487844682914813,0.008806638850826007,0.011932071869563209,0.010423242136379733,0.014811165340025557,0.012809656510292373,0.010654185462887407,0.014010561808132285,0.013071392280334406,0.010192298809872057,0.011716524764822713,0.010962109898230973,0.9556434850887592,1.0
104,O,0.008529506859016798,0.01062339301935305,0.011516373881849394,0.009052978399100861,0.009022185955566505,0.013055996058567228,0.009622638604486458,0.009945959261597205,0.01588890086372804,0.009745808378623886,0.011131468337669936,0.01514988221890348,0.013517882711582578,0.009176148173238287,0.010777355237024834,0.013625656263952826,0.016412372403812103,0.013825807146926144,0.02281720065895829,0.008159997536604516,0.016119844190235717,0.0221705593447368,0.94543579005712,0.8359532570707149
105,P,0.013718033594555897,0.015596372650151652,0.014102939138735355,0.010392449692845376,0.011039091007066865,0.011500977660082215,0.010885128789395083,0.012948222506196979,0.010238487475173592,0.013440901602746686,0.011716524764822713,0.01220920386137242,0.009638034826253637,0.011870486982494495,0.012886637619128265,0.008668072854921402,0.012286184970208312,0.014995920001231698,0.011069883450601222,0.013086788502101585,0.0110852796723684,0.019137503656602668,0.9704238579852504,0.978245138642977
106,,,,,,,,,,,,,,,,,,,,,,,,,
107,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
108,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
109,3,1,H2060624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/12/23 15:12,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,
111,Background information,,,,,,,,,,,,,,,,,,,,,,,,
112,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
113,3,Jez US LUM 384 (cps),0,44,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,
115,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
116,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
117,A,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
118,B,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
119,C,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
120,D,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
121,E,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
122,F,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
123,G,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
124,H,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
125,I,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
126,J,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
127,K,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
128,L,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
129,M,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
130,N,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
131,O,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
132,P,0.64754548223,0.64754548223,,,,,,,,,,,,,,,,,,,,,0.64754548223,0.64754548223
133,,,,,,,,,,,,,,,,,,,,,,,,,
134,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
135,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
136,3,1,H2060624,14.01,19.1,19.29,48.6,48.5,19.59,19.59,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/12/23 15:12,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,
138,Background information,,,,,,,,,,,,,,,,,,,,,,,,
139,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
140,3,Jez US LUM 384 (cps),0,44,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,
142,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
143,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
144,A,0.015622773637677997,0.015128552340127879,0.016308306405247514,0.021776625923302036,0.021840396413308504,0.020150478428137133,0.019417117793062766,0.017185150642836433,0.017902568655409182,0.018093880125428584,0.019688142375590252,0.016483675252765298,0.018285191595447982,0.020405560388163,0.0170576096628235,0.020915724308214735,0.024965150423625373,0.021441830850768086,0.018141707992933433,0.016977896550315414,0.01863592929048355,0.021856339035810118,0.7842166044406182,0.7793541045776251
145,B,0.0180141670129205,0.0196403145080854,0.017169208020334815,0.01863592929048355,0.021011380043224434,0.01622859329273943,0.016643101477781464,0.017232978510341283,0.024327445523560705,0.0205012161231727,0.019911339090612885,0.019895396468111268,0.015160437585131113,0.018173593237936665,0.018109822747930198,0.01603728182272003,0.015590888392674763,0.017073552285325116,0.014953183492610097,0.0207881833282018,0.01257773273986921,0.021983880015823052,0.7720683260943864,0.7420483679238421
